Source,Additional_Lng,f6,f16,f17,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,D1,D2,D3,y,Location_Available,Wind_D_Calm,Wind_D_Variable,Wind_D_Sin,Wind_D_Cos,Record_Delay_Time,is_holiday,has_sensitive_word,Address_Freq,Address_Mean
2,-0.17995737,-0.6633824,-1.8781049,1.1291046,1.3449062,1.2635992,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,0,0,1.1882882,-1.0574068,-0.51399934,1,0,1.3304938,-0.9096539
1,0.9409764,2.0918415,-0.24789712,-0.9764162,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.6686071,-1.4168044,-0.1989183,0,0,-0.45264128,0.41561773
2,0.7922473,-0.687551,0.9857736,-0.48323113,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1.4243248,-0.5195302,-0.17005278,0,0,-0.018975236,-0.10479555
2,-1.5888381,-0.687551,0.5892366,-0.16076396,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,1.535528,-0.5195302,0.5735385,0,0,0.3046655,1.0878776
1,1.1955736,2.0652559,0.5451769,0.31345242,-0.31922266,-0.6422932,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0.055601574,0.114938535,-0.66808414,0,1,1.381991,0.043486588
2,-0.053380895,-0.687551,0.5011172,0.5410763,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1.6574624,0.114938535,0.05233345,0,0,0.5228462,-0.11335029
2,-0.04990487,-0.687551,0.19269957,1.2429166,0.85420156,1.5799973,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-0.557404,1.6466814,0.3190343,1,0,0.5228462,-0.11335029
2,0.77552336,-0.687551,-0.11571811,0.06685991,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,-1.077085,1.2872838,-0.23998047,0,0,0.801759,-0.9923497
1,0.82248014,-0.28151804,-0.11571811,0.5410763,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0.6686071,-1.4168044,-0.4831011,0,0,-0.1484602,-1.4322058
1,-1.5378977,1.2096864,1.2501316,0.40829572,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-0.557404,1.6466814,-0.17655769,0,0,1.5533297,-0.16040134
2,-1.6079566,-0.687551,1.2501316,0.6169509,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0.6686071,-1.4168044,-0.4680585,0,0,0.27743337,0.98949814
1,-1.6097399,-0.617462,1.2501316,1.1480733,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.055601574,1.7728852,0.11616278,0,0,-0.48412088,-1.3908579
1,-1.340287,-0.06400038,-1.3493888,0.16170318,0.10747705,-0.6422932,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2,1,0,0,-1.5462592,0.114938535,0.20153958,1,0,-0.13303074,-0.65016013
2,-1.3486937,-0.687551,0.67735595,0.5979823,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.055601574,1.7728852,-0.56969756,0,0,0.10842808,0.7499654
2,-0.049672045,-0.687551,0.63329625,0.69282556,-0.36189264,1.5799973,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,-1.4243248,0.74940723,-0.056217052,0,0,1.1297629,-0.25664216
1,0.69926816,-0.39027688,-1.2612696,0.9583867,0.96087646,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.6686071,1.6466814,-0.13996764,0,0,0.068598546,0.58885115
2,1.2428566,-0.687551,-0.8206728,-0.35045052,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1.6574624,0.114938535,0.6621678,0,0,-1.5910699,0.76422334
1,1.1263802,0.5716346,1.206072,0.9394181,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.055601574,0.114938535,-0.81078535,1,0,1.312855,1.0272815
1,-1.2850413,-0.41927925,-0.20383745,-2.4370027,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.055601574,0.114938535,-0.5680713,0,0,-0.7089631,-0.72715276
1,0.9382585,2.0918415,-0.15977779,-2.2283475,1.1742263,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.055601574,-1.5430081,0.26252303,1,0,-1.5910699,0.9837949
1,-1.5366093,-0.18242666,-0.25828955,-2.4370027,0.0932929,0.11255522,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-0.11687206,-0.10880074,-0.0033535217,0,1,-0.12043518,-1.3979869
1,0.5488056,2.0918415,0.9417139,-0.42632514,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.055601574,0.114938535,0.38448986,1,1,-0.93088114,2.028899
2,-0.050284736,-0.6633824,-1.0850308,1.2618853,0.6195167,1.5799973,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,1.1882882,1.2872838,-0.092807114,0,0,1.753625,-0.58172226
1,0.99154514,-0.14859058,-0.60037446,0.69282556,-0.31922266,-0.6422932,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,-1.4243248,0.74940723,-0.37170467,0,0,0.8280629,-0.8519094
2,-1.3623703,-0.687551,0.80953497,0.18067184,-1.5993218,-0.6422932,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,0,1,0,0.055601574,0.114938535,0.3007393,1,0,2.1014555,1.2211889
2,-1.3928641,-0.687551,-0.29195678,0.44623303,-0.8525973,0.96798587,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0.055601574,0.114938535,-0.47293717,0,0,-0.9681223,0.22812636
1,0.2625749,0.89066046,0.41299793,0.9394181,0.12881203,0.3735553,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.055601574,-1.5430081,0.7072955,0,0,0.9354274,-0.38282457
1,1.1980306,1.2894429,0.7654753,0.82560617,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,-1.5462592,0.114938535,0.40888324,0,0,0.76544714,1.3209943
2,1.0955433,-0.687551,-0.4241358,0.14273453,0.10747705,-0.6422932,0,0,1,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,1.6574624,0.114938535,0.20275925,0,0,-1.0973084,-1.3680453
1,1.01256,-0.5522067,0.2808189,0.7687002,-0.10587281,1.5645329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,-0.557404,1.6466814,-0.5680713,0,0,0.53412277,-0.03493185
2,0.07988966,-0.687551,0.8976543,-1.5834131,0.53417677,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.535528,-0.5195302,-25.351332,0,0,1.561407,0.34646693
2,0.89616,-0.687551,1.2941914,0.2755151,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0.6686071,-1.4168044,-0.1208595,0,0,-0.23129383,-1.3865806
2,-1.5463794,-0.687551,-1.9662242,0.5979823,-0.31922266,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1.535528,-0.5195302,-0.61441875,0,0,1.6219974,-0.9132184
1,0.60131186,-0.056749795,1.3823106,-0.9574475,-1.5993218,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0.055601574,0.114938535,-0.039954808,1,0,-0.93088114,1.4015514
2,-1.5628335,-0.687551,-0.46819547,0.56004494,1.8356109,-0.1353669,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0.055601574,-1.5430081,-0.21965264,0,0,-0.45478755,-1.5591011
2,-0.043330494,-0.687551,0.10012243,0.6180537,0.30358094,1.5799973,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,-0.086983,0.48081845,-0.0033535217,0,0,1.4590732,-0.22099742
1,0.92583793,-0.4603659,1.2501316,-0.5401371,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,-1.4243248,-0.5195302,0.39709312,0,0,-0.37051496,-0.24880032
2,-0.15305404,-0.6633824,0.1486399,1.4895091,2.0916307,1.7589697,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1.535528,-0.5195302,0.42433238,0,1,0.9545707,1.2639626
1,-0.99518716,0.11726434,0.4570576,1.3946658,-0.1272078,0.3986704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,-1.4243248,0.74940723,0.33570313,0,0,1.3139409,0.447698
2,1.2160629,-0.687551,0.5892366,0.40829572,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.077085,1.2872838,-0.3298294,0,0,-0.4757885,-0.6301991
2,0.08836101,-0.687551,-0.60037446,-0.72982365,0.96087646,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,-1.077085,1.2872838,-0.3416195,1,0,0.4180302,0.5232648
2,-0.99069726,-0.687551,-2.3187015,-2.4370027,2.0276258,-0.103332,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.5462592,0.114938535,0.07794649,1,1,0.40377983,-0.569603
1,-1.6629014,1.6374711,0.5892366,0.42726436,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.535528,-0.5195302,0.25845745,1,0,0.455761,-1.3352522
3,-1.5823214,-0.687551,0.060520563,0.7876688,-0.36189264,0.44054118,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,-1.4243248,-0.5195302,-0.6733694,0,0,1.3071176,0.76065886
2,0.72599775,-0.687551,-0.90879214,-0.48323113,1.600926,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,1.1882882,-1.0574068,-0.59653026,0,0,-0.21492516,-1.3851547
1,0.6932377,-0.564291,-0.4241358,0.7117942,2.2398665,-0.6422932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1.535528,-0.5195302,-0.6440973,1,0,0.42596233,-0.79273915
2,0.76376307,-0.687551,1.5585493,0.6738569,0.6195167,2.3006148,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0.055601574,1.7728852,-0.11069559,0,0,1.7885681,-1.1698605
2,0.6044664,-0.687551,0.2808189,0.7687002,0.12881203,1.6576698,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.077085,-1.0574068,0.35440472,0,1,-0.06528619,-0.5581967
1,-1.2969259,-0.687551,0.7214156,-0.29354456,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.055601574,1.7728852,0.18934289,1,0,-0.7397334,0.015683688
1,-1.5130023,-0.5232043,1.5585493,-2.4370027,0.10747705,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,-1.5462592,0.114938535,0.16494952,0,0,-0.40800604,-0.51257145
2,0.08535236,-0.687551,-0.4241358,-1.5644445,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.5462592,0.114938535,-0.49001253,0,0,0.6909859,0.8583255
1,-1.1531806,-0.564291,-2.1865225,0.25654647,0.36349687,0.14072216,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.5462592,0.114938535,0.71136105,0,0,-1.3006012,-0.28800952
1,0.20121568,-0.41927925,-1.4375082,0.69282556,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,0,0,1.6574624,0.114938535,0.5308501,0,0,0.72125083,-0.6836662
1,-1.3791218,1.9685813,-2.010284,-0.8815729,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.6574624,0.114938535,0.50645673,0,1,0.1852762,0.637328
1,-1.3226123,0.27919415,-0.33601645,0.3324211,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.4243248,-0.5195302,-0.030197458,1,0,-1.0268539,-0.09980529
1,0.3852171,0.21877258,-2.0543435,-0.86260426,1.600926,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.077085,-1.0574068,-0.51521903,0,0,-1.5910699,0.15113372
2,1.1809628,-0.687551,-1.3934485,0.74973154,-0.1272078,1.1038541,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1.1882882,-1.0574068,-0.11191525,0,0,-1.4684018,0.033506062
2,1.0102681,-0.687551,0.41299793,0.25654647,-1.5993218,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0.055601574,0.114938535,0.12713979,0,0,0.33269176,0.7906004
1,1.1104121,0.35411692,1.4263703,-0.3125132,0.53417677,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.055601574,1.7728852,0.18934289,0,1,-0.5625335,0.11335029
2,0.51364475,-0.6633824,0.67735595,-0.3125132,1.600926,0.66296124,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,-1.5462592,0.114938535,-0.07044652,0,0,-0.043174587,-1.0137365
2,-1.3387066,0.37586868,0.7214156,0.44623303,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.055601574,1.7728852,-0.28876722,0,0,-0.06239181,-0.30369323
2,0.073070064,1.8984925,-0.6884938,-1.2230088,0.3208269,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1.4243248,-0.5195302,0.29870653,0,1,1.3537418,0.07342818
2,0.6566203,-0.6633824,1.1620123,0.25654647,2.2398665,0.07812325,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1.1882882,1.2872838,-0.1875347,0,0,0.4240411,0.98949814
1,1.0451359,0.46045887,0.016460894,0.503139,2.0916307,0.808326,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.4243248,-0.5195302,-0.4477307,1,0,0.6210668,0.78846174
2,-0.042389914,-0.6633824,-1.7459259,1.0342613,-0.36189264,1.5799973,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0.6686071,-1.4168044,-0.13142996,1,1,1.6792457,0.8618899
2,0.7376775,-0.687551,-0.29195678,1.0721986,-0.1272078,1.3970686,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-0.557404,-1.4168044,-0.21924609,0,0,0.34979892,-1.159167
1,1.011782,-0.5570404,-0.027598776,0.7876688,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.535528,-0.5195302,0.15275283,1,1,-0.9962626,0.49831355
1,-0.12357259,1.6278037,-0.33601645,-0.29354456,1.1742263,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.535528,0.74940723,0.28813607,0,0,1.9600476,1.2853495
1,0.71127,-0.2718506,-0.4241358,0.52210766,0.53417677,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.6686071,1.6466814,0.05883835,0,0,0.086758904,-0.990211
1,0.40512604,-0.34193963,0.63329625,0.74973154,0.36349687,0.6544992,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.535528,0.74940723,0.026313854,0,0,1.5091264,2.0709596
1,-0.00052594964,0.5716346,0.67735595,-0.59704304,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.055601574,0.114938535,-0.5001764,0,0,0.81188244,1.2297437
1,-1.3558019,2.0918415,-2.1865225,0.503139,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,0.055601574,0.114938535,-0.46927816,0,0,1.3515226,0.37997296
1,-1.4837302,-0.12925568,-1.8340452,-2.4370027,0.53417677,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.077085,1.2872838,-0.12777095,0,0,-1.5910699,0.22598769
2,1.2060885,-0.687551,-0.8647325,0.74973154,-0.1272078,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.077085,-1.0574068,0.7093283,0,0,-1.2383204,0.19390741
2,0.9255918,-0.687551,-1.5696872,1.0721986,-0.10882764,1.791537,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0.055601574,0.114938535,0.1706413,0,0,0.7451914,-0.8618899
2,-1.3621978,-0.6633824,-0.20383745,0.3703584,-0.36189264,0.11989498,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,1,0.055601574,0.114938535,0.5198731,1,0,2.1014555,1.0294203
1,-1.4997442,0.8254052,0.9417139,0.35138974,-0.10587281,-0.6422932,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,-1.077085,1.2872838,0.75039047,0,0,-0.9962626,-1.3986998
1,-1.5942266,-0.3757757,-0.19767511,0.005549388,-0.27376288,0.21529505,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,-0.114170074,-0.40919745,-0.0033535217,0,0,-1.4684018,-0.6273475
2,0.70541626,-0.687551,0.7214156,0.503139,2.2398665,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,-1.077085,-1.0574068,0.21658216,0,0,0.5455945,-0.53680986
1,0.49397153,2.0918415,-0.8206728,-0.9953848,2.0276258,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.5462592,0.114938535,0.50645673,0,0,1.11175,0.43914327
2,-1.5884253,-0.6633824,-0.11571811,0.80663747,1.1102214,1.3786539,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,-0.557404,1.6466814,-0.04727282,1,0,-0.50812376,1.6382325
2,0.7308284,-0.687551,-1.4815679,-1.0333221,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0.055601574,-1.5430081,-0.1180136,1,0,0.009029614,-0.6665567
1,-1.3294526,2.0918415,-0.027598776,-0.86260426,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0.055601574,0.114938535,0.06737603,0,0,0.78563535,-0.99591416
1,0.5189185,-0.53528863,1.073893,-1.3368206,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.055601574,1.7728852,-0.58758605,1,0,0.41796696,-1.0493813
1,0.82499987,-0.20176157,-0.64443415,0.9394181,1.1742263,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.6686071,1.6466814,0.15275283,0,0,1.8645298,-1.0871648
2,0.5545001,-0.687551,0.23675925,1.0721986,-0.15244085,2.04273,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0.055601574,0.114938535,0.0063926005,0,0,-1.5910699,1.6090038
2,0.60419476,-0.687551,0.9857736,0.35138974,-0.1272078,1.6576698,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.5462592,0.114938535,0.7020103,0,0,0.21298987,-0.70719177
1,1.1993382,-0.35160708,-0.64443415,0.8445748,1.3449062,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.5462592,0.114938535,0.28447703,0,0,0.9609158,0.509007
1,-1.1828794,-0.687551,-1.4375082,0.56004494,1.1102214,0.14251225,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,0,0,-1.077085,1.2872838,-0.40138328,0,0,-0.72618526,0.40207273
2,1.3631108,-0.687551,0.9417139,0.06685991,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-0.557404,-1.4168044,0.6536301,0,0,-1.7692647,0.9217731
2,0.7805873,-0.687551,1.5585493,0.29448378,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0.055601574,1.7728852,-0.1448463,0,0,-1.0268539,-0.3778343
1,0.26562303,-0.6198788,0.41299793,0.7876688,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1.6574624,0.114938535,-0.45992738,1,0,0.71072406,-0.7713523
2,0.7862529,-0.687551,-1.3493888,0.8445748,0.36349687,1.3671178,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1.535528,-0.5195302,0.5121485,0,0,0.30051568,-0.07271528
2,0.37749806,-0.687551,1.5585493,0.2755151,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1.1882882,-1.0574068,0.061684243,0,0,0.47546098,1.1605929
1,-0.49935213,2.0918415,0.7214156,-2.4370027,2.0276258,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.535528,-0.5195302,-0.0789842,0,0,-1.7692647,1.4607216
2,-1.351892,-0.687551,0.5892366,0.52210766,-0.8525973,0.017785976,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0.055601574,1.7728852,-0.21111497,0,0,0.10842808,0.5909899
2,-1.2922795,-0.6633824,0.36893824,0.57901365,0.12881203,0.8511517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1.1882882,-1.0574068,0.49913874,0,0,1.0243134,0.3101093
1,0.75909144,-0.26218313,1.0298333,1.167042,-0.8525973,1.931063,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,-0.557404,1.6466814,-0.44163233,0,0,-0.824163,-0.28800952
2,0.08323013,-0.687551,1.073893,0.3703584,0.85420156,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.4243248,0.74940723,0.27797213,0,0,0.17497706,-1.6667483
1,-1.579545,-0.687551,-2.142463,0.3324211,0.033541806,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-0.36877754,-0.3534955,0.50645673,0,0,0.65260524,0.1268953
2,0.27552003,-0.687551,1.3823106,0.10479722,1.1102214,2.3006148,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,1.6574624,0.114938535,-0.42780942,0,0,0.45841277,0.59170276
1,0.691831,-0.61504513,-0.24789712,0.44623303,0.96087646,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.1882882,-1.0574068,-0.15216433,0,0,-0.94208086,-1.2967558
1,-0.9845474,2.0918415,0.8976543,-2.4370027,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.535528,0.74940723,-0.12777095,0,0,-0.16792797,-0.23169084
2,0.7910203,-0.687551,-0.7766132,0.80663747,0.85420156,1.3671178,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,-1.4243248,-0.5195302,0.088110395,0,0,0.02891047,-0.060596067
1,0.07597978,-0.687551,0.63329625,-1.5265073,0.10747705,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1.535528,-0.5195302,0.18934289,0,0,1.3537418,-0.012832108
2,0.80432886,-0.687551,1.2501316,1.3756971,0.6195167,0.7176156,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1.1882882,1.2872838,-0.66442513,0,0,1.8040057,-1.6574806
2,-1.5912478,-0.687551,1.5585493,0.6738569,-0.10987247,1.0044044,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0.055601574,0.114938535,0.041356433,1,0,-1.0973084,0.47550088
2,1.2060921,2.0918415,-1.7459259,0.7687002,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,-1.4243248,0.74940723,-0.47131094,0,1,-0.016619524,0.95884365
1,0.078174695,1.569799,-0.027598776,-0.84363556,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.6686071,-1.4168044,0.51133543,0,0,1.2618452,0.56318694
1,-1.4036837,-0.076084696,1.3823106,0.12376587,-0.2777159,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,-0.22071521,-0.35774532,0.5796369,0,0,-1.1850281,-0.41989508
1,-0.04551007,0.458042,1.2941914,0.57901365,0.30358094,1.5799973,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,1,1,0,0.055601574,0.114938535,-0.22371821,1,0,1.6111244,0.3906664
1,1.170405,-0.44344786,1.073893,-0.009014718,1.600926,1.5645329,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.1882882,1.2872838,0.0047663758,0,1,0.21750177,0.52397776
1,-0.9384438,-0.5763753,0.2808189,-2.4370027,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,0,0,-1.5462592,0.114938535,-3.6892033,0,0,0.12565197,-2.3817818
2,0.9214569,-0.687551,-0.8647325,0.29448378,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,0,0.055601574,0.114938535,-0.002958192,0,0,1.2730126,-1.1955247
2,-1.5523452,-0.687551,-0.15389994,0.09308465,-0.0014397545,0.25817445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-0.06437522,-0.2137247,-0.0033535217,0,0,-0.624282,-1.085026
1,-1.4642951,-0.22351333,0.41299793,-2.4370027,-0.5325725,-0.6422932,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,-1.5462592,0.114938535,-0.39609805,1,0,-1.1988364,-0.31153506
2,0.7955605,-0.687551,1.3823106,0.6169509,0.36349687,0.7176156,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,-1.4243248,0.74940723,-0.62742853,0,0,0.46374872,-1.3552132
1,1.1267213,1.3716162,-0.95285183,0.6738569,2.2398665,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.1882882,-1.0574068,0.11494311,0,1,-0.6857763,0.060596067
1,1.0008956,2.0918415,-0.15977779,0.40829572,-0.9592722,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.077085,1.2872838,2.6904767,0,0,0.3811091,0.19889767
2,-0.93992966,-0.687551,-2.5830595,-2.4370027,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,1.1882882,1.2872838,-0.59896964,0,0,0.69811106,-2.3404338
2,0.124121144,2.0918415,-0.11571811,-0.9953848,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.077085,1.2872838,-0.16680034,0,0,-1.0857207,-0.95456624
1,-0.67729515,-0.6367969,-2.3187015,-2.4370027,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,0.055601574,1.7728852,0.2385362,0,0,0.14882562,-1.2725174
1,-1.3428022,-0.65129805,0.016460894,0.14273453,0.53417677,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.5462592,0.114938535,-0.5180649,0,0,-0.9962626,0.49189746
